"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"1",0.0983606557377049,0.0819672131147541,0.0983606557377049,0.0983606557377049,0.0819672131147541,0.0819672131147541,0.131147540983607,0.0819672131147541,0.0819672131147541,0.163934426229508
"2",0.131147540983607,0.0819672131147541,0.0983606557377049,0.0819672131147541,0.0819672131147541,0.131147540983607,0.114754098360656,0.0983606557377049,0.0819672131147541,0.0983606557377049
"3",0.087719298245614,0.105263157894737,0.175438596491228,0.087719298245614,0.087719298245614,0.087719298245614,0.087719298245614,0.087719298245614,0.105263157894737,0.087719298245614
"4",0.0833333333333333,0.0833333333333333,0.116666666666667,0.1,0.0833333333333333,0.116666666666667,0.1,0.0833333333333333,0.116666666666667,0.116666666666667
"5",0.131147540983607,0.0819672131147541,0.0819672131147541,0.0983606557377049,0.0983606557377049,0.114754098360656,0.0983606557377049,0.0983606557377049,0.0983606557377049,0.0983606557377049
"6",0.0862068965517241,0.0862068965517241,0.103448275862069,0.103448275862069,0.137931034482759,0.0862068965517241,0.120689655172414,0.0862068965517241,0.0862068965517241,0.103448275862069
"7",0.0793650793650794,0.0793650793650794,0.111111111111111,0.0952380952380952,0.0793650793650794,0.111111111111111,0.126984126984127,0.126984126984127,0.0793650793650794,0.111111111111111
"8",0.114754098360656,0.0983606557377049,0.147540983606557,0.0983606557377049,0.0983606557377049,0.0819672131147541,0.0983606557377049,0.0983606557377049,0.0819672131147541,0.0819672131147541
"9",0.0847457627118644,0.0847457627118644,0.101694915254237,0.11864406779661,0.11864406779661,0.0847457627118644,0.0847457627118644,0.11864406779661,0.101694915254237,0.101694915254237
"10",0.0925925925925926,0.0925925925925926,0.0925925925925926,0.111111111111111,0.111111111111111,0.0925925925925926,0.12962962962963,0.0925925925925926,0.0925925925925926,0.0925925925925926
"11",0.0862068965517241,0.103448275862069,0.103448275862069,0.120689655172414,0.0862068965517241,0.103448275862069,0.0862068965517241,0.103448275862069,0.0862068965517241,0.120689655172414
"12",0.0819672131147541,0.0819672131147541,0.0983606557377049,0.131147540983607,0.114754098360656,0.0983606557377049,0.0819672131147541,0.0819672131147541,0.147540983606557,0.0819672131147541
