"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"1",0.129032258064516,0.0806451612903226,0.0806451612903226,0.0806451612903226,0.112903225806452,0.0967741935483871,0.0806451612903226,0.112903225806452,0.145161290322581,0.0806451612903226
"2",0.103448275862069,0.120689655172414,0.103448275862069,0.120689655172414,0.0862068965517241,0.103448275862069,0.0862068965517241,0.103448275862069,0.0862068965517241,0.0862068965517241
"3",0.0862068965517241,0.0862068965517241,0.120689655172414,0.120689655172414,0.0862068965517241,0.0862068965517241,0.0862068965517241,0.0862068965517241,0.0862068965517241,0.155172413793103
"4",0.0806451612903226,0.0806451612903226,0.129032258064516,0.0967741935483871,0.112903225806452,0.0806451612903226,0.129032258064516,0.0967741935483871,0.0967741935483871,0.0967741935483871
"5",0.114754098360656,0.0819672131147541,0.0819672131147541,0.114754098360656,0.0819672131147541,0.0983606557377049,0.114754098360656,0.131147540983607,0.0983606557377049,0.0819672131147541
"6",0.0943396226415094,0.0943396226415094,0.0943396226415094,0.0943396226415094,0.113207547169811,0.0943396226415094,0.0943396226415094,0.132075471698113,0.0943396226415094,0.0943396226415094
"7",0.125,0.0892857142857143,0.0892857142857143,0.0892857142857143,0.0892857142857143,0.0892857142857143,0.107142857142857,0.142857142857143,0.0892857142857143,0.0892857142857143
"8",0.0967741935483871,0.0806451612903226,0.0967741935483871,0.112903225806452,0.0806451612903226,0.0967741935483871,0.0967741935483871,0.145161290322581,0.0967741935483871,0.0967741935483871
"9",0.101694915254237,0.11864406779661,0.0847457627118644,0.0847457627118644,0.101694915254237,0.101694915254237,0.11864406779661,0.0847457627118644,0.101694915254237,0.101694915254237
"10",0.0819672131147541,0.0983606557377049,0.131147540983607,0.0819672131147541,0.0983606557377049,0.0819672131147541,0.114754098360656,0.0983606557377049,0.0819672131147541,0.131147540983607
"11",0.087719298245614,0.087719298245614,0.087719298245614,0.087719298245614,0.12280701754386,0.105263157894737,0.105263157894737,0.087719298245614,0.12280701754386,0.105263157894737
"12",0.0833333333333333,0.15,0.0833333333333333,0.1,0.1,0.1,0.1,0.0833333333333333,0.1,0.1
"13",0.105263157894737,0.087719298245614,0.105263157894737,0.140350877192982,0.105263157894737,0.087719298245614,0.087719298245614,0.105263157894737,0.087719298245614,0.087719298245614
"14",0.103448275862069,0.103448275862069,0.0862068965517241,0.120689655172414,0.103448275862069,0.0862068965517241,0.0862068965517241,0.120689655172414,0.103448275862069,0.0862068965517241
"15",0.0847457627118644,0.0847457627118644,0.0847457627118644,0.101694915254237,0.101694915254237,0.101694915254237,0.0847457627118644,0.152542372881356,0.0847457627118644,0.11864406779661
