"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"1",0.131147540983607,0.114754098360656,0.0819672131147541,0.131147540983607,0.0983606557377049,0.0819672131147541,0.114754098360656,0.0819672131147541,0.0819672131147541,0.0819672131147541
"2",0.112903225806452,0.129032258064516,0.112903225806452,0.0806451612903226,0.0967741935483871,0.0967741935483871,0.0806451612903226,0.0806451612903226,0.0967741935483871,0.112903225806452
"3",0.142857142857143,0.0793650793650794,0.111111111111111,0.111111111111111,0.0952380952380952,0.0952380952380952,0.0952380952380952,0.111111111111111,0.0793650793650794,0.0793650793650794
"4",0.0806451612903226,0.129032258064516,0.0806451612903226,0.0967741935483871,0.0967741935483871,0.0967741935483871,0.112903225806452,0.112903225806452,0.0806451612903226,0.112903225806452
"5",0.0923076923076923,0.0923076923076923,0.123076923076923,0.123076923076923,0.123076923076923,0.0769230769230769,0.107692307692308,0.0769230769230769,0.0923076923076923,0.0923076923076923
"6",0.0862068965517241,0.0862068965517241,0.172413793103448,0.0862068965517241,0.0862068965517241,0.103448275862069,0.0862068965517241,0.0862068965517241,0.103448275862069,0.103448275862069
"7",0.1,0.0833333333333333,0.1,0.116666666666667,0.133333333333333,0.1,0.1,0.0833333333333333,0.0833333333333333,0.1
"8",0.0769230769230769,0.123076923076923,0.0923076923076923,0.107692307692308,0.0769230769230769,0.107692307692308,0.0769230769230769,0.107692307692308,0.107692307692308,0.123076923076923
"9",0.087719298245614,0.087719298245614,0.12280701754386,0.105263157894737,0.087719298245614,0.105263157894737,0.105263157894737,0.105263157894737,0.087719298245614,0.105263157894737
"10",0.107142857142857,0.0892857142857143,0.142857142857143,0.0892857142857143,0.0892857142857143,0.0892857142857143,0.0892857142857143,0.107142857142857,0.0892857142857143,0.107142857142857
"11",0.0806451612903226,0.0806451612903226,0.145161290322581,0.112903225806452,0.0967741935483871,0.0967741935483871,0.0967741935483871,0.0967741935483871,0.0806451612903226,0.112903225806452
"12",0.103448275862069,0.103448275862069,0.120689655172414,0.103448275862069,0.0862068965517241,0.103448275862069,0.120689655172414,0.0862068965517241,0.0862068965517241,0.0862068965517241
"13",0.131147540983607,0.0819672131147541,0.114754098360656,0.0983606557377049,0.0983606557377049,0.0819672131147541,0.0983606557377049,0.0983606557377049,0.114754098360656,0.0819672131147541
"14",0.133333333333333,0.116666666666667,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.133333333333333,0.116666666666667,0.0833333333333333
"15",0.135593220338983,0.152542372881356,0.0847457627118644,0.101694915254237,0.0847457627118644,0.0847457627118644,0.101694915254237,0.0847457627118644,0.0847457627118644,0.0847457627118644
"16",0.107142857142857,0.107142857142857,0.125,0.107142857142857,0.0892857142857143,0.0892857142857143,0.0892857142857143,0.107142857142857,0.0892857142857143,0.0892857142857143
"17",0.12280701754386,0.12280701754386,0.087719298245614,0.105263157894737,0.087719298245614,0.087719298245614,0.105263157894737,0.087719298245614,0.105263157894737,0.087719298245614
"18",0.0806451612903226,0.112903225806452,0.0806451612903226,0.0967741935483871,0.112903225806452,0.145161290322581,0.112903225806452,0.0806451612903226,0.0806451612903226,0.0967741935483871
"19",0.101694915254237,0.101694915254237,0.11864406779661,0.11864406779661,0.101694915254237,0.0847457627118644,0.0847457627118644,0.101694915254237,0.0847457627118644,0.101694915254237
"20",0.0833333333333333,0.1,0.0833333333333333,0.1,0.116666666666667,0.1,0.0833333333333333,0.15,0.0833333333333333,0.1
"21",0.137931034482759,0.120689655172414,0.0862068965517241,0.0862068965517241,0.0862068965517241,0.0862068965517241,0.0862068965517241,0.137931034482759,0.0862068965517241,0.0862068965517241
"22",0.133333333333333,0.1,0.0833333333333333,0.116666666666667,0.1,0.1,0.1,0.1,0.0833333333333333,0.0833333333333333
"23",0.103448275862069,0.120689655172414,0.0862068965517241,0.103448275862069,0.0862068965517241,0.0862068965517241,0.137931034482759,0.0862068965517241,0.103448275862069,0.0862068965517241
"24",0.137931034482759,0.103448275862069,0.0862068965517241,0.0862068965517241,0.0862068965517241,0.0862068965517241,0.137931034482759,0.0862068965517241,0.0862068965517241,0.103448275862069
"25",0.0819672131147541,0.114754098360656,0.0819672131147541,0.0819672131147541,0.0819672131147541,0.0819672131147541,0.131147540983607,0.147540983606557,0.0819672131147541,0.114754098360656
"26",0.1,0.0833333333333333,0.0833333333333333,0.1,0.1,0.0833333333333333,0.1,0.15,0.0833333333333333,0.116666666666667
"27",0.133333333333333,0.1,0.1,0.1,0.0833333333333333,0.116666666666667,0.0833333333333333,0.116666666666667,0.0833333333333333,0.0833333333333333
"28",0.078125,0.078125,0.078125,0.125,0.109375,0.09375,0.09375,0.15625,0.09375,0.09375
"29",0.131147540983607,0.0819672131147541,0.0983606557377049,0.0819672131147541,0.114754098360656,0.0983606557377049,0.0983606557377049,0.0819672131147541,0.0819672131147541,0.131147540983607
"30",0.109090909090909,0.0909090909090909,0.0909090909090909,0.109090909090909,0.0909090909090909,0.109090909090909,0.109090909090909,0.0909090909090909,0.0909090909090909,0.109090909090909
"31",0.0943396226415094,0.113207547169811,0.0943396226415094,0.0943396226415094,0.0943396226415094,0.132075471698113,0.0943396226415094,0.0943396226415094,0.0943396226415094,0.0943396226415094
"32",0.127272727272727,0.0909090909090909,0.109090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.109090909090909,0.109090909090909,0.0909090909090909,0.0909090909090909
"33",0.0983606557377049,0.0819672131147541,0.0983606557377049,0.114754098360656,0.114754098360656,0.114754098360656,0.0819672131147541,0.0819672131147541,0.0983606557377049,0.114754098360656
"34",0.0833333333333333,0.133333333333333,0.1,0.1,0.133333333333333,0.1,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.1
"35",0.0806451612903226,0.145161290322581,0.0967741935483871,0.112903225806452,0.0806451612903226,0.0967741935483871,0.0967741935483871,0.0806451612903226,0.129032258064516,0.0806451612903226
"36",0.087719298245614,0.087719298245614,0.087719298245614,0.105263157894737,0.105263157894737,0.105263157894737,0.105263157894737,0.105263157894737,0.12280701754386,0.087719298245614
"37",0.112903225806452,0.0967741935483871,0.129032258064516,0.0967741935483871,0.0806451612903226,0.0806451612903226,0.0967741935483871,0.0806451612903226,0.0967741935483871,0.129032258064516
"38",0.1,0.0833333333333333,0.0833333333333333,0.116666666666667,0.0833333333333333,0.183333333333333,0.0833333333333333,0.0833333333333333,0.1,0.0833333333333333
"39",0.116666666666667,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.116666666666667,0.133333333333333,0.116666666666667,0.1,0.0833333333333333
"40",0.116666666666667,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.216666666666667,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333
"41",0.11864406779661,0.0847457627118644,0.0847457627118644,0.0847457627118644,0.101694915254237,0.152542372881356,0.0847457627118644,0.101694915254237,0.101694915254237,0.0847457627118644
"42",0.0806451612903226,0.0806451612903226,0.0806451612903226,0.0967741935483871,0.0967741935483871,0.112903225806452,0.209677419354839,0.0806451612903226,0.0806451612903226,0.0806451612903226
"43",0.0819672131147541,0.114754098360656,0.0983606557377049,0.0819672131147541,0.131147540983607,0.0983606557377049,0.114754098360656,0.0819672131147541,0.0983606557377049,0.0983606557377049
"44",0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.166666666666667,0.15,0.1,0.0833333333333333,0.0833333333333333
"45",0.123076923076923,0.0923076923076923,0.0769230769230769,0.123076923076923,0.0923076923076923,0.0923076923076923,0.138461538461538,0.0769230769230769,0.107692307692308,0.0769230769230769
"46",0.0952380952380952,0.158730158730159,0.0952380952380952,0.0952380952380952,0.0952380952380952,0.111111111111111,0.0952380952380952,0.0793650793650794,0.0952380952380952,0.0793650793650794
"47",0.0862068965517241,0.0862068965517241,0.0862068965517241,0.103448275862069,0.0862068965517241,0.0862068965517241,0.155172413793103,0.0862068965517241,0.120689655172414,0.103448275862069
"48",0.0967741935483871,0.129032258064516,0.0806451612903226,0.112903225806452,0.0967741935483871,0.0967741935483871,0.0967741935483871,0.112903225806452,0.0967741935483871,0.0806451612903226
"49",0.109090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.109090909090909,0.0909090909090909,0.127272727272727,0.0909090909090909,0.0909090909090909,0.109090909090909
"50",0.114754098360656,0.0819672131147541,0.0819672131147541,0.0819672131147541,0.114754098360656,0.0983606557377049,0.114754098360656,0.0819672131147541,0.114754098360656,0.114754098360656
"51",0.145161290322581,0.0806451612903226,0.0967741935483871,0.0806451612903226,0.0806451612903226,0.129032258064516,0.112903225806452,0.0806451612903226,0.0967741935483871,0.0967741935483871
"52",0.103448275862069,0.0862068965517241,0.0862068965517241,0.0862068965517241,0.0862068965517241,0.155172413793103,0.0862068965517241,0.103448275862069,0.0862068965517241,0.120689655172414
"53",0.101694915254237,0.11864406779661,0.101694915254237,0.0847457627118644,0.101694915254237,0.135593220338983,0.0847457627118644,0.0847457627118644,0.0847457627118644,0.101694915254237
"54",0.0847457627118644,0.0847457627118644,0.0847457627118644,0.0847457627118644,0.101694915254237,0.0847457627118644,0.101694915254237,0.152542372881356,0.0847457627118644,0.135593220338983
"55",0.0847457627118644,0.0847457627118644,0.101694915254237,0.0847457627118644,0.0847457627118644,0.0847457627118644,0.186440677966102,0.0847457627118644,0.101694915254237,0.101694915254237
"56",0.135593220338983,0.0847457627118644,0.0847457627118644,0.0847457627118644,0.0847457627118644,0.135593220338983,0.101694915254237,0.101694915254237,0.101694915254237,0.0847457627118644
"57",0.09375,0.109375,0.15625,0.078125,0.125,0.078125,0.078125,0.09375,0.09375,0.09375
"58",0.111111111111111,0.0952380952380952,0.142857142857143,0.0793650793650794,0.0793650793650794,0.0793650793650794,0.111111111111111,0.126984126984127,0.0793650793650794,0.0952380952380952
"59",0.0862068965517241,0.103448275862069,0.189655172413793,0.0862068965517241,0.0862068965517241,0.0862068965517241,0.0862068965517241,0.0862068965517241,0.103448275862069,0.0862068965517241
"60",0.116666666666667,0.1,0.0833333333333333,0.0833333333333333,0.116666666666667,0.0833333333333333,0.1,0.0833333333333333,0.133333333333333,0.1
"61",0.0847457627118644,0.0847457627118644,0.152542372881356,0.0847457627118644,0.0847457627118644,0.101694915254237,0.101694915254237,0.11864406779661,0.101694915254237,0.0847457627118644
"62",0.131147540983607,0.0983606557377049,0.0819672131147541,0.0983606557377049,0.0983606557377049,0.0983606557377049,0.0983606557377049,0.114754098360656,0.0983606557377049,0.0819672131147541
"63",0.105263157894737,0.087719298245614,0.087719298245614,0.087719298245614,0.087719298245614,0.192982456140351,0.087719298245614,0.087719298245614,0.087719298245614,0.087719298245614
"64",0.15,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.1,0.116666666666667,0.1,0.0833333333333333,0.1,0.1
"65",0.0952380952380952,0.126984126984127,0.0793650793650794,0.142857142857143,0.111111111111111,0.0952380952380952,0.0793650793650794,0.0793650793650794,0.0952380952380952,0.0952380952380952
"66",0.0943396226415094,0.113207547169811,0.113207547169811,0.0943396226415094,0.113207547169811,0.0943396226415094,0.0943396226415094,0.0943396226415094,0.0943396226415094,0.0943396226415094
"67",0.0833333333333333,0.116666666666667,0.1,0.1,0.0833333333333333,0.0833333333333333,0.1,0.1,0.15,0.0833333333333333
"68",0.09375,0.109375,0.09375,0.078125,0.125,0.078125,0.09375,0.078125,0.15625,0.09375
"69",0.0833333333333333,0.116666666666667,0.0833333333333333,0.1,0.133333333333333,0.0833333333333333,0.1,0.116666666666667,0.0833333333333333,0.1
"70",0.0769230769230769,0.0769230769230769,0.138461538461538,0.0923076923076923,0.0923076923076923,0.123076923076923,0.0769230769230769,0.0769230769230769,0.107692307692308,0.138461538461538
"71",0.0892857142857143,0.125,0.0892857142857143,0.107142857142857,0.0892857142857143,0.0892857142857143,0.0892857142857143,0.107142857142857,0.0892857142857143,0.125
"72",0.0769230769230769,0.107692307692308,0.0923076923076923,0.138461538461538,0.123076923076923,0.0923076923076923,0.107692307692308,0.0769230769230769,0.0923076923076923,0.0923076923076923
"73",0.101694915254237,0.101694915254237,0.0847457627118644,0.11864406779661,0.101694915254237,0.0847457627118644,0.0847457627118644,0.11864406779661,0.101694915254237,0.101694915254237
"74",0.0793650793650794,0.111111111111111,0.0952380952380952,0.0952380952380952,0.142857142857143,0.111111111111111,0.126984126984127,0.0793650793650794,0.0793650793650794,0.0793650793650794
"75",0.112903225806452,0.112903225806452,0.0967741935483871,0.0806451612903226,0.112903225806452,0.0806451612903226,0.0806451612903226,0.0967741935483871,0.129032258064516,0.0967741935483871
"76",0.129032258064516,0.112903225806452,0.0967741935483871,0.0967741935483871,0.0967741935483871,0.0967741935483871,0.0806451612903226,0.0806451612903226,0.0967741935483871,0.112903225806452
"77",0.0833333333333333,0.133333333333333,0.0833333333333333,0.0833333333333333,0.133333333333333,0.1,0.1,0.1,0.1,0.0833333333333333
"78",0.0925925925925926,0.0925925925925926,0.0925925925925926,0.0925925925925926,0.148148148148148,0.0925925925925926,0.0925925925925926,0.0925925925925926,0.0925925925925926,0.111111111111111
"79",0.0961538461538462,0.0961538461538462,0.0961538461538462,0.0961538461538462,0.0961538461538462,0.0961538461538462,0.115384615384615,0.0961538461538462,0.115384615384615,0.0961538461538462
"80",0.109375,0.09375,0.078125,0.09375,0.109375,0.109375,0.078125,0.140625,0.09375,0.09375
"81",0.0833333333333333,0.133333333333333,0.0833333333333333,0.15,0.0833333333333333,0.1,0.0833333333333333,0.0833333333333333,0.1,0.1
"82",0.101694915254237,0.101694915254237,0.0847457627118644,0.101694915254237,0.0847457627118644,0.11864406779661,0.101694915254237,0.101694915254237,0.101694915254237,0.101694915254237
"83",0.112903225806452,0.0967741935483871,0.0806451612903226,0.0806451612903226,0.0967741935483871,0.0967741935483871,0.129032258064516,0.0806451612903226,0.112903225806452,0.112903225806452
"84",0.1,0.0833333333333333,0.133333333333333,0.116666666666667,0.0833333333333333,0.1,0.0833333333333333,0.0833333333333333,0.116666666666667,0.1
"85",0.142857142857143,0.0952380952380952,0.0952380952380952,0.0793650793650794,0.0793650793650794,0.111111111111111,0.0793650793650794,0.126984126984127,0.0793650793650794,0.111111111111111
"86",0.0983606557377049,0.147540983606557,0.0819672131147541,0.0819672131147541,0.0819672131147541,0.147540983606557,0.0819672131147541,0.0819672131147541,0.114754098360656,0.0819672131147541
"87",0.126984126984127,0.0952380952380952,0.142857142857143,0.0793650793650794,0.0793650793650794,0.111111111111111,0.0952380952380952,0.111111111111111,0.0793650793650794,0.0793650793650794
"88",0.111111111111111,0.126984126984127,0.0793650793650794,0.111111111111111,0.126984126984127,0.0793650793650794,0.111111111111111,0.0952380952380952,0.0793650793650794,0.0793650793650794
"89",0.112903225806452,0.0806451612903226,0.0806451612903226,0.0967741935483871,0.112903225806452,0.112903225806452,0.0967741935483871,0.0806451612903226,0.145161290322581,0.0806451612903226
"90",0.09375,0.09375,0.078125,0.09375,0.09375,0.109375,0.125,0.125,0.09375,0.09375
"91",0.109090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.109090909090909,0.109090909090909,0.0909090909090909,0.0909090909090909,0.109090909090909,0.109090909090909
"92",0.0833333333333333,0.0833333333333333,0.116666666666667,0.0833333333333333,0.0833333333333333,0.1,0.133333333333333,0.0833333333333333,0.1,0.133333333333333
"93",0.0793650793650794,0.142857142857143,0.0793650793650794,0.0793650793650794,0.111111111111111,0.111111111111111,0.0793650793650794,0.0793650793650794,0.126984126984127,0.111111111111111
"94",0.101694915254237,0.135593220338983,0.0847457627118644,0.101694915254237,0.11864406779661,0.11864406779661,0.0847457627118644,0.0847457627118644,0.0847457627118644,0.0847457627118644
